time,T_out,T_in,Q_solar_total,Cooling_Load_W,Heating_Load_W,SDI,Mask_Target
2023-01-02 23:00:00,5.516324174341186,14.350169750116848,6716.979971792569,0.0,44339.867801082975,-6716.979971792569,0
2023-01-03 00:00:00,5.7742950083488065,19.350169750116848,7152.577827412944,0.0,5099.867801082977,-7152.577827412944,0
2023-01-03 01:00:00,5.7742950083488065,14.350169750116848,7914.524447169553,0.0,44339.867801082975,-7914.524447169553,0
2023-01-03 02:00:00,5.7742950083488065,19.350169750116848,7769.503193930672,0.0,5099.867801082977,-7769.503193930672,0
2023-01-03 03:00:00,5.7742950083488065,14.350169750116848,6675.568858674089,0.0,44339.867801082975,-6675.568858674089,0
2023-01-03 04:00:00,5.7742950083488065,19.350169750116848,4160.647309848928,0.0,5099.867801082977,-4160.647309848928,0
2023-01-03 05:00:00,5.7742950083488065,14.350169750116848,4797.575764605057,0.0,44339.867801082975,-4797.575764605057,0
2023-01-03 06:00:00,5.7742950083488065,19.350169750116848,7255.698579656155,0.0,5099.867801082977,-7255.698579656155,0
2023-01-03 07:00:00,5.7742950083488065,14.350169750116848,8358.43029603452,0.0,44339.867801082975,-8358.43029603452,0
2023-01-03 08:00:00,5.7742950083488065,19.350169750116848,8697.371307792331,0.0,5099.867801082977,-8697.371307792331,0
2023-01-03 09:00:00,5.7742950083488065,14.350169750116848,27054.34727534479,0.0,44339.867801082975,-27054.34727534479,0
2023-01-03 10:00:00,5.7742950083488065,19.350169750116848,20342.120199596775,0.0,5099.867801082977,-20342.120199596775,0
2023-01-03 11:00:00,5.7742950083488065,14.350169750116848,11947.539165430588,0.0,44339.867801082975,-11947.539165430588,0
2023-01-03 12:00:00,5.7742950083488065,19.350169750116848,4930.722151960605,0.0,5099.867801082977,-4930.722151960605,0
